Id,SalePrice
1650,115853.26461205291
1651,120636.26392884708
1652,109536.91943121493
1653,105151.49196838912
1654,161515.0769491143
1655,147490.10848419258
1656,157843.5927051475
1657,161746.75169109044
1658,162904.4424159515
1659,127064.77804172898
1660,140957.66944042197
1661,437486.71574188344
1662,422059.7778533611
1663,370407.2415109827
1664,508255.1612443143
1665,347116.55397747236
1666,278075.98268671083
1667,352670.24033801263
1668,347691.9592796133
1669,318021.6793445924
1670,353019.1597765409
1671,236210.9569040639
1672,380480.01031217945
1673,317174.8574742139
1674,273458.02647526923
1675,202275.82548416083
1676,199221.0751489391
1677,221563.61853853354
1678,476203.60460032744
1679,318240.69461525907
1680,338011.4894025163
1681,302542.6942567418
1682,271202.24448778684
1683,215799.10617271072
1684,194572.67997020239
1685,189738.4325109703
1686,188320.46113918733
1687,190198.58448606965
1688,203504.96637974167
1689,200021.86840169434
1690,194637.39752617895
1691,186860.50782043405
1692,260036.47082390773
1693,188626.73023684783
1694,170430.0275119319
1695,176925.4097128841
1696,252727.19203852577
1697,177167.55713833094
1698,339165.5626276668
1699,293975.4610728765
1700,254933.69689191005
1701,290515.78045779985
1702,264097.2068055712
1703,261678.06501929913
1704,261708.1347233243
1705,229607.06342949346
1706,385117.4513874082
1707,214057.54336674884
1708,210776.19228891982
1709,286037.43775872095
1710,229459.5334410067
1711,268859.15507994045
1712,256800.3887329261
1713,250547.52192669094
1714,210965.17285032276
1715,216264.99127929265
1716,181065.41406295306
1717,177451.93185563202
1718,135697.3404899976
1719,205983.9052592162
1720,222321.03410147477
1721,171376.54515468611
1722,126849.0270604399
1723,147190.642246116
1724,210676.85360134058
1725,223911.53562919583
1726,190960.21072140394
1727,171794.52852711405
1728,196769.44463428174
1729,161437.67821569956
1730,182337.90514207885
1731,121741.64244135759
1732,112975.49219575863
1733,105956.65273189744
1734,115505.76697824913
1735,120570.95119768963
1736,111151.48669399318
1737,279694.1714612226
1738,244723.49171444518
1739,322981.37863456167
1740,215693.65766829927
1741,190192.5566505139
1742,196705.26065988728
1743,205820.22485534867
1744,272308.6546030474
1745,225330.7773204834
1746,277792.60214154236
1747,215103.6283758993
1748,233336.33471639932
1749,153104.88954162833
1750,145912.18499573093
1751,225654.15112205292
1752,112631.78274527818
1753,150962.98067190452
1754,204570.07216957357
1755,145286.32442526982
1756,118122.89854916728
1757,114269.25541289117
1758,145160.44321790934
1759,151646.42563964182
1760,153001.44879393379
1761,145145.4467998428
1762,177615.21613926513
1763,168307.6518165024
1764,114040.7214742692
1765,169248.5735289747
1766,155202.6593321695
1767,179281.96255391935
1768,124764.51609213786
1769,163375.00060967178
1770,140126.73109294238
1771,123237.1374115036
1772,137734.25749468515
1773,115902.24460682468
1774,160165.55622565592
1775,121633.46824244362
1776,131267.18454895014
1777,96590.98714426102
1778,135626.93489630314
1779,132417.06098794861
1780,172805.1441322247
1781,118449.42045295476
1782,85747.88530306968
1783,146766.33045579365
1784,111145.30865909635
1785,115255.78472478427
1786,153555.4944574693
1787,186187.5173342457
1788,60591.81056532589
1789,106891.67631931276
1790,87200.63426182137
1791,221343.95079570246
1792,145837.10614595716
1793,131460.91319521
1794,150929.41677838739
1795,131520.05849831775
1796,130255.73455814528
1797,130199.04967512842
1798,119290.50743583654
1799,97476.2465352906
1800,128655.32235754469
1801,135123.30139672753
1802,164400.54779644916
1803,174847.95643731632
1804,135096.80648579745
1805,130997.96902082262
1806,141916.08577685183
1807,148562.77603756665
1808,139937.99990268392
1809,126038.96807164539
1810,128619.12064495347
1811,99736.05462172542
1812,107649.98911659172
1813,125009.59044966247
1814,96413.06109362167
1815,65246.65870925405
1816,96193.88428923108
1817,129534.82926828203
1818,155827.69340989942
1819,148744.91797648085
1820,81484.02110033084
1821,120728.7810895063
1822,170273.54039649083
1823,66775.87790485908
1824,124042.36913037118
1825,122333.15984821429
1826,102649.01044778505
1827,108391.59188179231
1828,116586.07616565785
1829,106178.44151351393
1830,142687.5671180148
1831,167693.44951549784
1832,126580.8445690178
1833,124900.23053366374
1834,145644.94562856297
1835,148353.31315090475
1836,117446.80462412315
1837,79486.40336364644
1838,121648.50107220611
1839,90593.8502887822
1840,109098.68478164125
1841,117590.40378904757
1842,103818.3185135921
1843,113448.11540212236
1844,131468.33555391137
1845,140036.22207688374
1846,135600.1518496024
1847,169716.26181283573
1848,59567.7807926325
1849,115739.77421621008
1850,106482.18856712957
1851,133727.15135402136
1852,105159.93300578046
1853,122320.91848303181
1854,167085.13953308124
1855,169611.65855363174
1856,213476.81701682167
1857,188983.1389631009
1858,187504.4269705707
1859,159610.55749999837
1860,153640.35469378054
1861,158699.49293502676
1862,249598.22667051482
1863,249598.22667051482
1864,249598.22667051482
1865,310407.00034073746
1866,311512.1855993462
1867,239021.36895488968
1868,244857.45963541412
1869,193591.59155367114
1870,224755.1130880956
1871,239612.0015307371
1872,190354.17041881772
1873,223745.8414826347
1874,134133.63873965282
1875,183143.7505197856
1876,186317.8084981155
1877,196497.15567513727
1878,199046.0932974352
1879,127964.4208878743
1880,136702.0363406707
1881,223178.46429319683
1882,254370.2100247776
1883,214596.64914497707
1884,218224.49481013208
1885,217593.10137874293
1886,234792.69022629285
1887,195968.15085498028
1888,244867.37222963982
1889,188037.5400669733
1890,100007.78182632673
1891,132197.29320611074
1892,97548.17224637857
1893,112485.47931588817
1894,122419.85525122986
1895,123169.75914333847
1896,110206.00870808742
1897,117162.25626060701
1898,122496.79473887838
1899,176219.02349496662
1900,161821.35493277965
1901,152571.94221390306
1902,146536.74298585218
1903,210804.6090913129
1904,127817.9840161516
1905,178397.56064796282
1906,150898.91757202204
1907,177992.57143875363
1908,133635.3196791857
1909,149673.27831449718
1910,142893.8012779173
1911,197001.16658244358
1912,271436.92693044693
1913,159277.6490488855
1914,70697.92268426206
1915,256738.7262528294
1916,62600.1929152547
1917,249220.60129633636
1918,128244.07805188448
1919,155039.59898259427
1920,159378.36518849444
1921,362099.3459026625
1922,330461.6543609933
1923,242001.15589467005
1924,207994.8016453667
1925,243763.0413993236
1926,353685.3839361381
1927,131876.09238204677
1928,151382.94468771038
1929,108841.87364388483
1930,137107.8856571057
1931,129869.46436555964
1932,146747.24034603089
1933,166722.72808133168
1934,175084.1825787724
1935,170179.33559538875
1936,175084.1825787724
1937,177584.70367484706
1938,171343.07088197905
1939,252773.85921267176
1940,224622.66432918393
1941,176349.3899633805
1942,188079.52404841527
1943,227782.7985818218
1944,340411.39610953594
1945,341907.25147481536
1946,150010.8008405697
1947,316096.9706605198
1948,152310.22169311304
1949,212572.87035832784
1950,169554.2690825936
1951,222015.69639075125
1952,208065.6170684265
1953,162869.32063817282
1954,202745.29124573394
1955,151847.08665937217
1956,279105.51553929097
1957,166107.29356638333
1958,275689.8383813042
1959,165287.59113250105
1960,113331.20520584943
1961,112765.20788803535
1962,109536.91943121493
1963,105151.49196838912
1964,110948.7762076767
1965,157365.37975682536
1966,147938.3117658519
1967,270456.32042125775
1968,348008.1054777812
1969,360818.4365163803
1970,423453.64563990716
1971,514204.8549553402
1972,373124.9150330168
1973,313943.1385807848
1974,327886.4049703076
1975,469716.53807247686
1976,262277.2466005172
1977,342407.2571084187
1978,340148.78605186444
1979,357760.1769850892
1980,215319.57373363228
1981,352364.6830459108
1982,237066.53336995604
1983,237066.53336995604
1984,228709.7673495602
1985,208430.2751489215
1986,215176.95686846232
1987,190914.20520655622
1988,184616.45706584692
1989,206232.6195104128
1990,219233.12741306255
1991,221563.61853853354
1992,204390.99744857612
1993,193976.31784225683
1994,225296.8333224928
1995,187584.34662710704
1996,286409.64035858074
1997,356156.69580989145
1998,290670.41932989366
1999,259326.46971263774
2000,324847.41139221494
2001,283707.97440855065
2002,234848.56083390294
2003,271616.85354439367
2004,275307.659196981
2005,230206.12433902777
2006,227037.73031054536
2007,259063.96722445294
2008,199547.85770244995
2009,188736.03616443338
2010,198836.5224728483
2011,141172.9821498362
2012,177807.56740904826
2013,185364.10656622695
2014,191914.1165581432
2015,199153.19986541086
2016,187867.90305608977
2017,203087.25152968167
2018,113690.37838690467
2019,117545.2882924838
2020,110553.47872331011
2021,108326.60651696836
2022,181598.11489448996
2023,141143.11174655255
2024,275025.02143008827
2025,374679.0278103222
2026,195072.72096481506
2027,181131.71031307295
2028,207984.90420430707
2029,183539.45052450374
2030,277662.33595162944
2031,241908.61521603455
2032,262081.35656259593
2033,272078.97184471233
2034,202843.56313956378
2035,206160.27555447034
2036,231545.58058846218
2037,232450.30670908673
2038,406232.8131814335
2039,214184.09014751023
2040,395273.77655404346
2041,267963.54303244373
2042,217527.50994448992
2043,165580.27093800192
2044,179176.08602592198
2045,187023.4760779012
2046,164158.75480206136
2047,152431.78692502895
2048,132211.9101187332
2049,161740.05991076655
2050,169300.9008659695
2051,115473.88796092063
2052,132826.8463318158
2053,134515.59112769968
2054,88506.33202753657
2055,155633.90444466224
2056,149046.17663321338
2057,124768.66566302904
2058,196755.92984735555
2059,127807.01985109285
2060,148984.2679676587
2061,157262.28452601508
2062,121993.34843161653
2063,109438.32179427151
2064,138540.50532186977
2065,128758.89004216109
2066,169615.2578433962
2067,142189.8852256068
2068,162204.32705645656
2069,90730.07122904758
2070,107466.53136847938
2071,95756.18720066504
2072,130100.54679409876
2073,133734.14131262474
2074,162464.6908937986
2075,136504.77781092937
2076,120001.39737252684
2077,138263.03801788355
2078,124194.08612696263
2079,138122.27197138523
2080,118169.73475438476
2081,130615.91581986539
2082,138347.2579000514
2083,151729.02433634314
2084,105048.59681397527
2085,127492.40455918152
2086,129734.64707429266
2087,135080.1227272898
2088,126973.72161399692
2089,88045.041663296
2090,150207.68240015657
2091,118186.01318943988
2092,138325.424609615
2093,134792.77227116382
2094,131374.62456257414
2095,131258.99057849194
2096,97622.42677762579
2097,113311.01121883244
2098,135432.32964725766
2099,57915.46978673197
2100,107663.53013678043
2101,150378.7025798143
2102,145500.20848783216
2103,113531.13646946613
2104,171580.18059400894
2105,133894.1394012011
2106,82787.78296998626
2107,198925.08467549493
2108,105015.48758720183
2109,113627.82421512606
2110,116169.45755224957
2111,139947.01577023178
2112,121111.38418205785
2113,126650.19824511358
2114,126029.99496867204
2115,146604.91215848725
2116,113295.1173338164
2117,133593.00875697116
2118,115163.17532794633
2119,103353.57860964182
2120,118397.93597014307
2121,88143.73668399136
2122,96406.33777641693
2123,100489.2220658051
2124,153749.8440645604
2125,139624.56597588712
2126,157915.4357132755
2127,154143.97645319777
2128,132888.88391325012
2129,96151.01818729762
2130,112386.11914681384
2131,142875.81237956576
2132,120654.218734175
2133,116123.42966678382
2134,104414.52014771213
2135,97944.22688513019
2136,78829.03429167284
2137,123858.11017945263
2138,131632.9692966407
2139,134417.3812855046
2140,121214.6470741155
2141,131468.33555391137
2142,114305.38125695554
2143,128221.76113285223
2144,115871.00578345104
2145,118715.99435157962
2146,129010.09316724005
2147,178527.62524664
2148,152814.2076653305
2149,131514.5680428787
2150,191140.9839047743
2151,114845.86139498759
2152,117240.38650331057
2153,127642.87391019314
2154,96644.34849155937
2155,131930.71822320909
2156,249587.1590540387
2157,201089.76434111065
2158,229411.54169653592
2159,219088.9119505229
2160,197390.74244760175
2161,245662.6331768106
2162,342457.83927108854
2163,314917.5494907712
2164,222942.7162977249
2165,185375.89211016125
2166,143018.99376685778
2167,189968.8709602851
2168,197380.63528551065
2169,207467.40054340515
2170,215883.5094311983
2171,150451.05227485328
2172,145036.776424626
2173,167000.59002529585
2174,232952.10482410417
2175,296139.72934667417
2176,248614.04695527093
2177,241847.9774191229
2178,231498.30101552227
2179,151105.13944037538
2180,202288.60633688106
2181,196596.40089974029
2182,223260.36039892066
2183,197674.64018131388
2184,115006.67454354969
2185,120091.50404170246
2186,130849.03841903969
2187,130564.80548857014
2188,141568.6802647895
2189,291551.7548116163
2190,95392.0451694421
2191,95392.0451694421
2192,82642.08165132046
2193,117792.80464491463
2194,109508.38758061694
2195,101757.09772770805
2196,102856.58495970588
2197,125609.17053545066
2198,137180.01914110672
2199,155592.04466272806
2200,140807.6637706204
2201,164668.35384609256
2202,209207.96313661494
2203,162271.79587970424
2204,182797.28246306157
2205,135865.2557443316
2206,140180.8772805547
2207,199556.54990700076
2208,228688.8632473111
2209,171660.10202400977
2210,133635.3196791857
2211,104075.71873229538
2212,114315.35335322956
2213,89998.65657224762
2214,115971.5894265587
2215,98326.5332895426
2216,126739.18402194112
2217,50746.01826669932
2218,96790.55454819885
2219,97287.08883478565
2220,77533.50163327124
2221,256738.7262528294
2222,221904.94937636907
2223,231562.29823437828
2224,213896.69473377537
2225,170747.5489134417
2226,153494.72127206362
2227,215825.8404640388
2228,260435.50085941458
2229,258493.8863788384
2230,180319.02743568877
2231,246933.01734118222
2232,187350.46207404492
2233,189589.38088885637
2234,230564.1050389255
2235,212474.98156724268
2236,255347.62457602282
2237,289703.83291593805
2238,174659.18701350127
2239,123064.82637022487
2240,151524.25130733597
2241,144014.23485529973
2242,104058.81958346954
2243,111930.6075911491
2244,92932.56605317976
2245,88977.85875686498
2246,139137.48067190137
2247,98843.86576077765
2248,114003.8358279872
2249,123845.87922229951
2250,127183.38271033074
2251,115995.52610068809
2252,150121.30560122614
2253,166664.88957039366
2254,181850.9562307194
2255,179141.2901919907
2256,200087.0732879489
2257,204414.70644289893
2258,176975.4158685651
2259,179566.97415206622
2260,152732.6658923641
2261,206491.7447109731
2262,226859.65134357786
2263,343772.1679209827
2264,371180.7166449204
2265,168854.32962657642
2266,300604.19177435007
2267,292547.9888389106
2268,434465.04147243913
2269,158097.80930224143
2270,191991.7470872337
2271,195845.67262694426
2272,208596.61053758388
2273,160519.83679732893
2274,161497.63377000796
2275,140912.16908260697
2276,179014.93081772144
2277,184862.3128613122
2278,150013.20992595502
2279,133036.49735526385
2280,108792.99637091516
2281,167024.66312116594
2282,167814.4607025493
2283,113821.83411495201
2284,130890.92823404747
2285,138773.7635480531
2286,122676.37166841363
2287,349969.53401127167
2288,278020.0414792864
2289,306565.05385343736
2290,424696.396523251
2291,355225.70683157997
2292,441413.343348884
2293,413965.15123056615
2294,424553.843309605
2295,463900.686879725
2296,291699.5287327861
2297,330550.51619471435
2298,350588.63149037596
2299,383533.1683244976
2300,316009.9164963697
2301,300594.95231724274
2302,252234.18661968756
2303,256359.9749977948
2304,286919.3750771037
2305,204153.2940669529
2306,204153.2940669529
2307,207769.661742351
2308,252412.8205733923
2309,302683.81036813045
2310,237006.5916604502
2311,215799.10617271072
2312,189090.1770245661
2313,192037.00329312636
2314,192600.15186325274
2315,189989.75645990612
2316,215150.2868252129
2317,171213.63999746952
2318,189489.40010292653
2319,198630.14803263987
2320,187611.01686910202
2321,234468.58373599692
2322,190084.6682148119
2323,175665.3987402637
2324,188626.73023684783
2325,203313.0178544031
2326,189657.16304965704
2327,217369.23335663223
2328,223427.85047927336
2329,178113.1824396784
2330,176132.07264760663
2331,329239.9387837832
2332,427725.5726209862
2333,330877.72972667473
2334,291428.5120366233
2335,289738.64610499283
2336,331190.28818448365
2337,206633.91064563813
2338,251519.70174199063
2339,235929.24519170698
2340,405319.4249873244
2341,215763.31551124697
2342,230192.7288828844
2343,215604.64797878294
2344,257976.99735585036
2345,271045.80603238224
2346,222469.9523508317
2347,204615.5354837467
2348,250021.18280178137
2349,195792.25299432242
2350,286460.0881092111
2351,257633.0093084047
2352,261949.11827001523
2353,260968.8280558209
2354,130422.504587854
2355,153031.16103811836
2356,150831.57189836417
2357,196663.47167361842
2358,197012.19189351043
2359,146423.86301787442
2360,110760.43903102704
2361,124960.79648462405
2362,267840.8017064359
2363,124758.54064366159
2364,143055.3870540951
2365,218624.808186717
2366,209871.3998400358
2367,236625.89845704057
2368,205627.96389753022
2369,235720.12858695062
2370,181262.39316064285
2371,199821.8946744906
2372,200217.57888813116
2373,257407.54748657686
2374,277505.9916460238
2375,230434.81648467886
2376,260414.39015473548
2377,290865.38657892577
2378,152299.89537322053
2379,206140.15866972058
2380,148751.53355774208
2381,159349.13882265508
2382,193690.3364465106
2383,196457.1587238297
2384,226698.96059349587
2385,149066.13505040214
2386,136663.53704338236
2387,137243.91319800608
2388,143020.32837726327
2389,132144.3679826057
2390,136107.84333290183
2391,125735.32000455097
2392,117719.55118304821
2393,157651.42674291137
2394,139841.00603816655
2395,190646.74771047852
2396,146956.4281449953
2397,176311.41607198262
2398,127558.84660335715
2399,68199.228123179
2400,63948.42297192659
2401,100237.35707510987
2402,122142.51403777982
2403,167135.23968234903
2404,144446.5125164811
2405,146530.73141602665
2406,132733.05344263135
2407,109719.83477034031
2408,139565.80459688342
2409,129208.70947605759
2410,171486.64892623358
2411,116536.88425281878
2412,140508.21124010973
2413,124798.79743162352
2414,147838.70739960318
2415,148831.02298431456
2416,120296.9438422946
2417,131693.9403981933
2418,125118.60406361023
2419,122671.37717586155
2420,112470.17328385892
2421,140672.64405714042
2422,97494.59612660116
2423,123240.65129036763
2424,151932.92796938392
2425,260736.84295686547
2426,127576.26396119395
2427,128733.49182713467
2428,167211.59141941555
2429,114376.24777785245
2430,127673.25275467667
2431,119885.7859581395
2432,130756.00982087078
2433,124743.6644362882
2434,133371.66225627507
2435,138835.44349965674
2436,116118.58084336034
2437,116438.19548409409
2438,119934.98898623142
2439,122974.07445613465
2440,126102.18012020942
2441,97539.7460655317
2442,111532.9247092491
2443,111210.52724537824
2444,138947.91986977815
2445,100528.50972674304
2446,128301.3454602493
2447,198631.4018715111
2448,129841.22193291252
2449,117318.48269688978
2450,154232.71948815632
2451,134394.61636686148
2452,197857.34875140458
2453,98191.6899920839
2454,122298.84662227849
2455,113088.64013532807
2456,112170.35856683571
2457,119468.92324230126
2458,111399.74339514939
2459,96166.84662998775
2460,125153.3578810971
2461,107389.2638200296
2462,124704.42667836449
2463,120145.11651570708
2464,166767.98249570178
2465,130207.78512918328
2466,115620.25771373365
2467,158552.04379802218
2468,107964.47064969545
2469,109405.28509980226
2470,159880.54373150112
2471,156736.22689487372
2472,140836.3673725756
2473,108290.96034715576
2474,97041.76697640122
2475,192808.39211955052
2476,131352.46106902874
2477,114340.5016003766
2478,142223.65766548883
2479,116072.14379107016
2480,127254.2181820715
2481,117044.68486771836
2482,116266.71716740282
2483,110873.69471565163
2484,116075.26847561591
2485,116991.10301685907
2486,130382.04466530308
2487,189719.94216890054
2488,149984.9953668127
2489,150270.60860650745
2490,122706.17295370111
2491,100455.03235953674
2492,179207.55606564257
2493,139307.44146284522
2494,143245.86091138836
2495,101953.5583313647
2496,236401.4465368078
2497,136105.4513352351
2498,107735.53814047431
2499,109260.0168761386
2500,116021.18863685164
2501,119490.11613111434
2502,131509.01320972235
2503,102413.42561611145
2504,188641.23626826756
2505,212899.38687065334
2506,247853.9964236759
2507,277279.9868747494
2508,247853.9964236759
2509,223350.19515425022
2510,224217.11764791206
2511,193387.0103246396
2512,221945.82951671424
2513,208869.22536127828
2514,237381.84139730758
2515,144748.21757873028
2516,178550.19416368104
2517,134133.63873965282
2518,138129.0248361988
2519,218842.9054895308
2520,202694.3850331366
2521,209227.29099993163
2522,216998.610416465
2523,135588.55629537694
2524,142638.66175327115
2525,141968.2168362717
2526,143605.28683768908
2527,127940.04978999548
2528,134436.755085985
2529,146979.81572035459
2530,136831.1886863846
2531,208531.3770130282
2532,221322.2384532928
2533,214800.73224167904
2534,222603.55373475846
2535,269604.4170063069
2536,228159.74150628786
2537,207521.7888966856
2538,204067.3698314928
2539,183803.87965499048
2540,184513.5407457989
2541,205912.65097497814
2542,181473.9709992226
2543,104706.61098959041
2544,114303.87995312302
2545,119352.53665773237
2546,132578.22772050794
2547,127081.89804341733
2548,164770.01247589444
2549,139379.72911285303
2550,956192.9010684501
2551,135302.97616829808
2552,103916.6438565023
2553,90842.2888908323
2554,98075.07586155747
2555,110929.52800996916
2556,89280.58486904608
2557,99322.42901370602
2558,148393.11659672027
2559,137704.95073603038
2560,156858.64697898855
2561,155314.67094234392
2562,145695.2375604004
2563,163183.62828674592
2564,207369.99353807291
2565,148322.5741360469
2566,164407.08305873492
2567,144079.40015533208
2568,178352.02357640507
2569,175961.5461949004
2570,134271.95109445235
2571,174082.65439604045
2572,152531.20432135253
2573,178169.39575539436
2574,292863.290985857
2575,116134.75074257675
2576,115466.24931720646
2577,143383.34655396207
2578,84734.57881445957
2579,65591.9272938582
2580,126854.9515483181
2581,105191.48625144405
2582,113213.09270503676
2583,233137.23716980757
2584,163270.5790123675
2585,177648.70807396402
2586,186810.93530338106
2587,173350.7770482016
2588,135312.43390836427
2589,142005.40475643688
2590,217137.932471231
2591,236875.38005836908
2592,232877.15150622
2593,257551.61314542644
2594,194856.62023291917
2595,222316.47753023537
2596,282075.58073059877
2597,195118.98777782847
2598,271413.2572651239
2599,406880.63840579573
2600,159804.4269603122
2601,138352.46827695525
2602,88723.0122576664
2603,89383.94521500007
2604,85184.52192290827
2605,93735.42287283004
2606,140642.19440111783
2607,158225.26173551482
2608,173974.1001407012
2609,153364.36064635782
2610,95723.10020657747
2611,137294.39594706646
2612,141297.95942196567
2613,114003.8358279872
2614,119182.8496898153
2615,139900.98934520705
2616,128276.26225234916
2617,172351.93842034336
2618,168996.837972466
2619,187681.97034489654
2620,171594.44938422932
2621,177742.21126581114
2622,183644.37681932174
2623,244414.28822304838
2624,255122.441057806
2625,321270.3685248627
2626,157162.25331450152
2627,203022.0597788126
2628,424772.9031676763
2629,622853.5723699977
2630,373046.84025472315
2631,508826.43165073905
2632,424436.8439832842
2633,286038.6619459689
2634,353894.3981707045
2635,149777.34637413922
2636,195563.09430944623
2637,162785.62452244773
2638,260459.08551065688
2639,193157.81874055418
2640,149703.06848008823
2641,106570.61717182121
2642,173882.90732234603
2643,121361.68329418726
2644,131809.50084201724
2645,106859.90981411433
2646,103572.67806885492
2647,109264.8555200741
2648,139612.5242128024
2649,139567.15321777074
2650,138574.99370861636
2651,157647.53288539365
2652,406843.1453507513
2653,265121.5842071487
2654,260054.44207778672
2655,346940.41378796456
2656,372142.9183928046
2657,350024.89166567853
2658,311607.3396466032
2659,327291.94009782135
2660,341236.0742498156
2661,333092.1371447084
2662,339964.9033645684
2663,284261.93060130527
2664,301762.8144501807
2665,330571.3813051481
2666,302337.0271854889
2667,188019.19593125174
2668,201560.0364915689
2669,181259.55755046173
2670,280186.92384077865
2671,201560.0364915689
2672,196665.34289075772
2673,201243.23811417422
2674,199813.44558134806
2675,183585.08769813433
2676,201891.18374264598
2677,186578.26776223542
2678,261550.05650323528
2679,288722.57219664246
2680,304672.1895117766
2681,420079.2525940031
2682,343416.64695931366
2683,522601.0419755054
2684,324306.6780221317
2685,357563.76956824586
2686,261334.51434547716
2687,260999.56504209086
2688,234089.78390269642
2689,219631.58967829958
2690,387081.5929652606
2691,208577.5808812101
2692,136098.17449728723
2693,192106.95747557402
2694,139116.14890939498
2695,201614.35665694298
2696,196656.51735774943
2697,180892.05368522802
2698,195063.61315565478
2699,175071.25036506588
2700,165877.90430286303
2701,169050.1762198147
2702,122114.77646002066
2703,157861.33580788478
2704,133953.82246771213
2705,113949.39874554529
2706,111420.29574046766
2707,118448.4527274898
2708,115677.11912738609
2709,102497.59524837826
2710,108777.58365689176
2711,278460.7040097198
2712,360135.8165563329
2713,187184.10386387966
2714,193731.190567015
2715,197322.40046120153
2716,183125.70184988555
2717,205819.02223519192
2718,233933.35385661418
2719,138487.79693706994
2720,164956.9762788985
2721,134074.29159919918
2722,164526.7207956696
2723,143485.85376254318
2724,118533.90546882487
2725,125580.8513594241
2726,125059.69725542126
2727,161642.86818302944
2728,161674.6360308816
2729,151428.10931617182
2730,133620.88126745058
2731,108005.39640636511
2732,112252.75822252317
2733,150467.79147600962
